time[s],avg_wind_speed[m_s],avg_precip[ml],avg_snow[cm]
1328306400,4.6,0.0,0.0
1328310000,3.1,0.0,0.0
1328313600,3.35,0.0,0.0
1328317200,5.1,0.0,0.0
1328320800,3.6,0.0,0.0
1328324400,2.85,0.0,0.0
1328328000,2.05,0.0,0.0
1328331600,3.1,0.0,0.0
1328335200,3.35,0.0,0.0
1328338800,4.1,0.0,0.0
1328342400,3.1,0.0,0.0
1328346000,3.1,0.0,0.0
1328349600,4.6,0.0,0.0
1328353200,4.1,0.0,0.0
1328356800,3.85,0.0,0.0
1328360400,3.6,0.0,0.0
1328364000,5.1,0.0,0.0
1328367600,4.1,0.0,0.0
1328371200,4.6,0.0,0.0
1328374800,4.1,0.0,0.0
1328378400,4.35,0.0,0.0
1328382000,6.2,0.0,0.0
1328385600,4.6,0.0,0.0
1328389200,4.85,0.0,0.0
1328392800,6.2,0.0,0.0
1328396400,4.1,0.0,0.0
1328400000,3.6,0.0,0.0
1328403600,4.1,0.0,0.0
1328407200,5.1,0.0,0.0
1328410800,4.6,0.0,0.0
1328414400,2.3,0.0,0.0
1328418000,3.6,0.0,0.0
1328421600,4.1,0.0,0.0
1328425200,4.6,0.0,0.0
1328428800,5.7,0.0,0.0
1328432400,4.9,0.0,0.0
1328436000,4.6,0.0,0.0
1328439600,4.1,0.0,0.0
1328443200,4.35,0.0,0.0
1328446800,4.6,0.0,0.0
1328450400,4.1,0.0,0.0
1328454000,4.35,0.0,0.0
1328457600,3.1,0.0,0.0
1328461200,2.1,0.0,0.0
1328464800,2.35,0.0,0.0
1328468400,2.1,0.0,0.0
1328472000,3.1,0.0,0.0
1328475600,0.75,0.0,0.0
1328479200,2.35,0.0,0.0
1328482800,1.5,0.0,0.0
1328486400,3.3,0.0,0.0
1328490000,4.6,0.0,0.0
1328493600,5.1,0.0,0.0
1328497200,5.4,0.0,0.0
1328500800,1.3,0.0,0.0
1328504400,4.6,0.0,0.0
1328508000,4.1,0.0,0.0
1328511600,6.2,0.0,0.0
1328515200,4.6,0.0,0.0
1328518800,5.4,0.0,0.0
1328522400,5.1,0.0,0.0
1328526000,6.2,0.0,0.0
1328529600,6.7,0.0,0.0
1328533200,9.3,0.0,0.0
1328536800,6.7,0.0,0.0
1328540400,6.7,0.0,0.0
1328544000,6.2,0.0,0.0
1328547600,6.7,0.0,0.0
1328551200,7.75,0.0,0.0
1328554800,8.8,0.0,0.0
1328558400,7.7,0.0,0.0
1328562000,7.7,0.0,0.0
1328565600,6.7,0.0,0.0
1328569200,4.6,0.0,0.0
1328572800,4.6,0.0,0.0
1328576400,5.1,0.0,0.0
1328580000,6.2,0.0,0.0
1328583600,6.2,0.0,0.0
1328587200,2.55,0.0,0.0
1328590800,5.1,0.0,0.0
1328594400,5.1,0.0,0.0
1328598000,4.1,0.0,0.0
1328601600,5.1,0.0,0.0
1328605200,5.9,0.0,0.0
1328608800,2.1,0.0,0.0
1328612400,4.1,0.0,0.0
1328616000,4.9,0.0,0.0
1328619600,6.2,0.0,0.0
1328623200,6.7,0.0,0.0
1328626800,7.2,0.0,0.0
1328630400,7.2,0.0,0.0
1328634000,8.2,0.0,0.0
1328637600,7.7,0.0,0.0
1328641200,7.2,0.0,0.0
1328644800,6.7,0.0,0.0
1328648400,6.2,0.0,0.0
1328652000,6.7,0.0,0.0
1328655600,5.7,0.0,0.0
1328659200,5.95,0.0,0.0
1328662800,7.2,0.0,0.0
1328666400,3.1,0.0,0.0
1328670000,3.35,0.0,0.0
1328673600,1.55,0.0,0.0
1328677200,3.6,0.0,0.0
1328680800,4.1,0.0,0.0
1328684400,4.6,0.0,0.0
1328688000,3.6,0.0,0.0
1328691600,3.35,0.0,0.0
1328695200,3.1,0.0,0.0
1328698800,2.6,0.0,0.0
1328702400,3.6,0.0,0.0
1328706000,4.6,0.0,0.0
1328709600,4.6,0.0,0.0
1328713200,3.85,0.0,0.0
1328716800,0.0,0.0,0.0
1328720400,1.05,0.0,0.0
1328724000,0.0,0.0,0.0
1328727600,1.8,0.0,0.0
1328731200,0.0,0.0,0.0
1328734800,2.23333333333,0.0,0.0
1328738400,0.0,0.0,0.0
1328742000,0.75,0.15,0.0
1328745600,0.0,0.1,0.0
1328749200,0.0,0.15,0.0
1328752800,0.0,0.266666666667,0.0
1328756400,0.0,0.4,0.0
1328760000,1.73333333333,0.333333333333,0.0
1328763600,3.1,0.0,0.0
1328767200,3.1,0.4,0.0
1328770800,3.35,0.0,0.0
1328774400,4.6,0.0,0.0
1328778000,3.85,0.0,0.0
1328781600,5.1,0.0,0.0
1328785200,7.2,0.0,0.0
1328788800,7.2,0.0,0.0
1328792400,7.7,0.0,0.0
1328796000,5.7,0.0,0.0
1328799600,6.2,0.0,0.0
1328803200,5.1,0.0,0.0
1328806800,3.6,0.0,0.0
1328810400,4.65,0.0,0.0
1328814000,5.7,0.0,0.0
1328817600,5.1,0.0,0.0
1328821200,5.1,0.0,0.0
1328824800,5.7,0.0,0.0
1328828400,5.7,0.0,0.0
1328832000,5.95,0.0,0.0
1328835600,5.1,0.0,0.0
1328839200,4.6,0.0,0.0
1328842800,3.6,0.0,0.0
1328846400,1.8,0.0,0.0
1328850000,3.6,0.0,0.0
1328853600,3.1,0.0,0.0
1328857200,2.6,0.0,0.0
1328860800,3.1,0.0,0.0
1328864400,2.85,0.0,0.0
1328868000,3.6,0.0,0.0
1328871600,4.6,0.0,0.0
1328875200,4.35,0.0,0.0
1328878800,3.6,0.0,0.0
1328882400,3.6,0.0,0.0
1328886000,3.35,0.0,0.0
1328889600,3.6,0.0,0.0
1328893200,4.6,0.0,0.0
1328896800,4.6,0.0,0.0
1328900400,3.6,0.0,0.0
1328904000,3.6,0.0,0.0
1328907600,3.85,0.0,0.0
1328911200,3.6,0.0,0.0
1328914800,5.7,0.0,0.0
1328918400,5.15,0.0,0.0
1328922000,9.3,0.0,0.0
1328925600,8.2,0.0,0.0
1328929200,6.65,0.0,0.0
1328932800,2.05,0.0,0.0
1328936400,3.6,0.0,0.0
1328940000,1.8,0.0,0.0
1328943600,2.26666666667,0.166666666667,0.0
1328947200,0.5,0.266666666667,0.0
1328950800,0.0,0.766666666667,0.0
1328954400,0.0,0.166666666667,0.0
1328958000,0.0,0.15,0.0
1328961600,0.7,1.1,0.0
1328965200,2.6,0.0,0.0
1328968800,3.85,0.15,0.0
1328972400,3.76666666667,0.166666666667,0.0
1328976000,3.6,0.0,0.0
1328979600,3.1,0.0,0.0
1328983200,3.6,0.25,0.0
1328986800,4.85,0.0,0.0
1328990400,4.6,0.0,0.0
1328994000,5.15,0.0,0.0
1328997600,6.7,0.0,0.0
1329001200,8.2,0.0,0.0
1329004800,8.5,0.0,0.0
1329008400,8.2,0.0,0.0
1329012000,10.3,0.0,0.0
1329015600,9.55,0.0,0.0
1329019200,5.65,1.5,0.0
1329022800,10.3,0.0,0.0
1329026400,11.35,0.0,0.0
1329030000,12.4,0.0,0.0
1329033600,12.4,0.0,0.0
1329037200,11.55,0.0,0.0
1329040800,7.2,0.0,0.0
1329044400,10.3,0.0,0.0
1329048000,9.55,0.25,0.0
1329051600,9.3,0.0,0.0
1329055200,8.2,0.0,0.0
1329058800,7.2,0.0,0.0
1329062400,8.2,0.0,0.0
1329066000,9.8,0.0,0.0
1329069600,9.55,0.0,0.0
1329073200,10.3,0.0,0.0
1329076800,10.8,0.0,0.0
1329080400,9.8,0.0,0.0
1329084000,11.8,0.0,0.0
1329087600,10.8,0.0,0.0
1329091200,11.3,0.0,0.0
1329094800,8.2,0.0,0.0
1329098400,6.2,0.0,0.0
1329102000,6.95,0.0,0.0
1329105600,3.1,0.0,0.0
1329109200,7.7,0.0,0.0
1329112800,7.7,0.0,0.0
1329116400,10.3,0.0,0.0
1329120000,9.8,0.0,0.0
1329123600,9.55,0.0,0.0
1329127200,8.2,0.0,0.0
1329130800,8.8,0.0,0.0
1329134400,9.25,0.0,0.0
1329138000,9.3,0.0,0.0
1329141600,7.7,0.0,0.0
1329145200,8.5,0.0,0.0
1329148800,8.2,0.0,0.0
1329152400,8.8,0.0,0.0
1329156000,8.75,0.0,0.0
1329159600,8.8,0.0,0.0
1329163200,7.7,0.0,0.0
1329166800,7.7,0.0,0.0
1329170400,7.2,0.0,0.0
1329174000,6.2,0.0,0.0
1329177600,6.2,0.0,0.0
1329181200,6.7,0.0,0.0
1329184800,5.7,0.0,0.0
1329188400,5.4,0.0,0.0
1329192000,1.05,0.0,0.0
1329195600,4.6,0.0,0.0
1329199200,3.35,0.0,0.0
1329202800,3.6,0.0,0.0
1329206400,3.6,0.0,0.0
1329210000,2.55,0.0,0.0
1329213600,2.6,0.0,0.0
1329217200,1.5,0.0,0.0
1329220800,1.8,0.0,0.0
1329224400,2.6,0.0,0.0
1329228000,2.1,0.0,0.0
1329231600,2.1,0.0,0.0
1329235200,1.5,0.0,0.0
1329238800,2.1,0.0,0.0
1329242400,2.1,0.0,0.0
1329246000,3.6,0.0,0.0
1329249600,4.1,0.0,0.0
1329253200,4.35,0.0,0.0
1329256800,3.6,0.0,0.0
1329260400,4.1,0.0,0.0
1329264000,5.15,0.0,0.0
1329267600,7.7,0.0,0.0
1329271200,7.2,0.5,0.0
1329274800,4.65,0.3,0.0
1329278400,0.0,0.4,0.0
1329282000,0.0,0.0,0.0
1329285600,0.75,0.55,0.0
1329289200,1.5,0.0,0.0
1329292800,1.5,0.0,0.0
1329296400,2.05,0.15,0.0
1329300000,2.6,0.0,0.0
1329303600,2.6,0.0,0.0
1329307200,2.6,0.15,0.0
1329310800,2.1,0.0,0.0
1329314400,1.5,0.0,0.0
1329318000,1.8,0.0,0.0
1329321600,2.6,0.0,0.0
1329325200,4.1,0.0,0.0
1329328800,3.93333333333,0.0,0.0
1329332400,4.6,0.0,0.0
1329336000,4.1,0.0,0.0
1329339600,4.35,0.0,0.0
1329343200,3.6,0.0,0.0
1329346800,4.6,0.0,0.0
1329350400,4.6,0.0,0.0
1329354000,4.6,0.0,0.0
1329357600,3.6,0.0,0.0
1329361200,3.85,0.0,0.0
1329364800,1.8,0.15,0.0
1329368400,2.6,0.0,0.0
1329372000,2.05,0.0,0.0
1329375600,1.5,0.0,0.0
1329379200,2.1,0.0,0.0
1329382800,1.05,0.0,0.0
1329386400,0.0,0.0,0.0
1329390000,0.0,0.0,0.0
1329393600,0.75,0.0,0.0
1329397200,2.1,0.0,0.0
1329400800,2.1,0.0,0.0
1329404400,2.1,0.0,0.0
1329408000,3.6,0.0,0.0
1329411600,1.5,0.0,0.0
1329415200,1.8,0.4,0.0
1329418800,2.1,0.5,0.0
1329422400,3.1,0.0,0.0
1329426000,3.6,0.65,0.0
1329429600,3.6,0.0,0.0
1329433200,2.6,0.5,0.0
1329436800,2.23333333333,0.933333333333,0.0
1329440400,3.6,0.5,0.0
1329444000,4.35,0.0,0.0
1329447600,4.6,0.5,0.0
1329451200,1.8,1.5,0.0
1329454800,3.6,0.0,0.0
1329458400,3.43333333333,0.333333333333,0.0
1329462000,2.85,0.0,0.0
1329465600,3.26666666667,0.0,0.0
1329469200,3.35,0.0,0.0
1329472800,3.1,0.0,0.0
1329476400,3.1,0.65,0.0
1329480000,3.85,0.2,0.0
1329483600,4.1,0.3,0.0
1329487200,7.2,0.0,0.0
1329490800,6.36666666667,0.1,0.0
1329494400,7.7,0.0,0.0
1329498000,7.2,0.0,0.0
1329501600,6.45,0.15,0.0
1329505200,6.7,0.0,0.0
1329508800,8.2,0.0,0.0
1329512400,8.75,0.0,0.0
1329516000,9.3,0.0,0.0
1329519600,7.2,0.0,0.0
1329523200,5.9,0.0,0.0
1329526800,3.1,0.0,0.0
1329530400,3.6,0.0,0.0
1329534000,4.1,0.0,0.0
1329537600,2.55,0.5,0.0
1329541200,7.2,0.0,0.0
1329544800,6.45,0.0,0.0
1329548400,6.7,0.0,0.0
1329552000,7.7,0.0,0.0
1329555600,6.4,0.0,0.0
1329559200,4.1,0.0,0.0
1329562800,5.7,0.0,0.0
1329566400,4.9,0.15,0.0
1329570000,3.1,0.0,0.0
1329573600,1.5,0.0,0.0
1329577200,2.05,0.0,0.0
1329580800,5.1,0.0,0.0
1329584400,4.6,0.0,0.0
1329588000,5.65,0.0,0.0
1329591600,7.2,0.0,0.0
1329595200,7.2,0.0,0.0
1329598800,6.95,0.0,0.0
1329602400,2.6,0.0,0.0
1329606000,5.1,0.0,0.0
1329609600,5.1,0.0,0.0
1329613200,3.6,0.3,0.0
1329616800,7.7,0.0,0.0
1329620400,6.7,0.15,0.0
1329624000,3.6,0.15,0.0
1329627600,4.6,0.0,0.0
1329631200,4.6,0.15,0.0
1329634800,5.1,0.0,0.0
1329638400,3.1,0.0,0.0
1329642000,3.35,0.0,0.0
1329645600,4.6,0.0,0.0
1329649200,4.1,0.0,0.0
1329652800,4.9,0.15,0.0
1329656400,7.2,0.0,0.0
1329660000,6.2,0.0,0.0
1329663600,6.2,0.0,0.0
1329667200,2.1,0.0,0.0
1329670800,4.6,0.0,0.0
1329674400,3.6,0.0,0.0
1329678000,2.6,0.0,0.0
1329681600,2.1,0.0,0.0
1329685200,2.6,0.0,0.0
1329688800,2.1,0.0,0.0
1329692400,0.0,0.0,0.0
1329696000,1.05,0.0,0.0
1329699600,4.1,0.0,0.0
1329703200,5.1,0.0,0.0
1329706800,5.9,0.0,0.0
1329710400,3.1,0.0,0.0
1329714000,5.7,0.0,0.0
1329717600,5.4,0.0,0.0
1329721200,6.7,0.0,0.0
1329724800,7.7,0.0,0.0
1329728400,6.95,0.0,0.0
1329732000,9.8,0.0,0.0
1329735600,9.3,0.0,0.0
1329739200,9.8,0.0,0.0
1329742800,8.2,0.0,0.0
1329746400,6.7,0.0,0.0
1329750000,7.45,0.0,0.0
1329753600,7.2,0.0,0.0
1329757200,7.2,0.0,0.0
1329760800,6.7,0.0,0.0
1329764400,7.7,0.0,0.0
1329768000,7.2,0.0,0.0
1329771600,6.7,0.0,0.0
1329775200,4.1,0.0,0.0
1329778800,4.6,0.0,0.0
1329782400,3.6,0.0,0.0
1329786000,1.5,0.0,0.0
1329789600,0.0,0.0,0.0
1329793200,1.05,0.0,0.0
1329796800,0.0,0.0,0.0
1329800400,1.5,0.0,0.0
1329804000,1.8,0.0,0.0
1329807600,3.1,0.0,0.0
1329811200,1.5,0.0,0.0
1329814800,1.5,0.0,0.0
1329818400,0.0,0.0,0.0
1329822000,1.5,0.0,0.0
1329825600,1.8,0.0,0.0
1329829200,2.1,0.0,0.0
1329832800,5.1,0.0,0.0
1329836400,5.65,0.0,0.0
1329840000,7.7,0.0,0.0
1329843600,8.2,0.0,0.0
1329847200,9.0,0.0,0.0
1329850800,9.3,0.0,0.0
1329854400,10.3,0.0,0.0
1329858000,10.05,0.0,0.0
1329861600,7.7,0.0,0.0
1329865200,6.2,0.0,0.0
1329868800,5.4,0.0,0.0
1329872400,3.6,0.0,0.0
1329876000,3.6,0.0,0.0
1329879600,3.6,0.0,0.0
1329883200,1.55,0.0,0.0
1329886800,3.6,0.0,0.0
1329890400,3.6,0.0,0.0
1329894000,3.1,0.0,0.0
1329897600,3.6,0.0,0.0
1329901200,3.35,0.0,0.0
1329904800,4.1,0.0,0.0
1329908400,3.1,0.0,0.0
1329912000,3.6,0.0,0.0
1329915600,4.1,0.0,0.0
1329919200,4.1,0.0,0.0
1329922800,5.15,0.0,0.0
1329926400,7.7,0.0,0.0
1329930000,8.2,0.0,0.0
1329933600,6.95,0.0,0.0
1329937200,6.7,0.0,0.0
1329940800,6.7,0.0,0.0
1329944400,7.45,0.0,0.0
1329948000,8.8,0.0,0.0
1329951600,10.8,0.0,0.0
1329955200,9.8,0.0,0.0
1329958800,5.1,0.0,0.0
1329962400,2.6,0.0,0.0
1329966000,3.1,0.0,0.0
1329969600,1.8,0.0,0.0
1329973200,4.1,0.0,0.0
1329976800,4.1,0.0,0.0
1329980400,2.1,0.0,0.0
1329984000,3.1,0.0,0.0
1329987600,3.1,0.0,0.0
1329991200,3.1,0.0,0.0
1329994800,3.6,0.0,0.0
1329998400,3.85,0.0,0.0
1330002000,7.2,0.0,0.0
1330005600,9.3,0.0,0.0
1330009200,10.3,0.0,0.0
1330012800,9.8,0.0,0.0
1330016400,12.4,0.0,0.0
1330020000,11.8,0.0,0.0
1330023600,6.7,0.0,0.0
1330027200,8.2,0.0,0.0
1330030800,7.2,0.0,0.0
1330034400,5.1,0.0,0.0
1330038000,3.1,0.0,0.0
1330041600,2.85,0.0,0.0
1330045200,3.1,0.0,0.0
1330048800,3.1,0.0,0.0
1330052400,2.6,0.0,0.0
1330056000,1.8,0.0,0.0
1330059600,5.7,0.0,0.0
1330063200,6.2,0.0,0.0
1330066800,6.7,0.3,0.0
1330070400,5.7,0.5,0.0
1330074000,6.45,0.4,0.0
1330077600,5.1,0.8,0.0
1330081200,5.1,0.3,0.0
1330084800,4.85,1.15,0.0
1330088400,6.7,0.0,0.0
1330092000,5.4,0.15,0.0
1330095600,4.35,0.55,0.0
1330099200,5.7,0.0,0.0
1330102800,5.46666666667,0.0,0.0
1330106400,6.45,0.5,0.0
1330110000,6.36666666667,0.0,0.0
1330113600,3.6,0.0,0.0
1330117200,4.1,0.15,0.0
1330120800,6.7,1.3,0.0
1330124400,4.1,1.05,0.0
1330128000,5.925,1.9,0.0
1330131600,4.65,0.3,0.0
1330135200,4.1,0.0,0.0
1330138800,5.4,2.05,0.0
1330142400,6.7,4.7,0.0
1330146000,8.8,0.0,0.0
1330149600,10.25,2.05,0.0
1330153200,10.8,0.0,0.0
1330156800,13.9,0.0,0.0
1330160400,12.85,0.0,0.0
1330164000,11.8,0.0,0.0
1330167600,13.4,0.0,0.0
1330171200,13.15,3.7,0.0
1330174800,14.9,0.0,0.0
1330178400,14.4,0.0,0.0
1330182000,13.1,0.0,0.0
1330185600,11.8,0.0,0.0
1330189200,12.4,0.0,0.0
1330192800,12.35,0.0,0.0
1330196400,15.4,0.0,0.0
1330200000,11.8,0.0,0.0
1330203600,13.1,0.0,0.0
1330207200,11.8,0.0,0.0
1330210800,11.3,0.0,0.0
1330214400,10.3,0.0,0.0
1330218000,14.4,0.0,0.0
1330221600,10.8,0.0,0.0
1330225200,11.05,0.0,0.0
1330228800,5.4,0.0,0.0
1330232400,9.8,0.0,0.0
1330236000,9.3,0.0,0.0
1330239600,8.8,0.0,0.0
1330243200,9.3,0.0,0.0
1330246800,9.55,0.0,0.0
1330250400,8.2,0.0,0.0
1330254000,6.2,0.0,0.0
1330257600,7.2,0.0,0.0
1330261200,9.3,0.0,0.0
1330264800,8.2,0.0,0.0
1330268400,7.95,0.0,0.0
1330272000,6.7,0.0,0.0
1330275600,5.1,0.0,0.0
1330279200,5.1,0.0,0.0
1330282800,3.6,0.0,0.0
1330286400,5.7,0.0,0.0
1330290000,5.15,0.0,0.0
1330293600,2.6,0.0,0.0
1330297200,4.6,0.0,0.0
1330300800,3.85,0.0,0.0
1330304400,2.1,0.0,0.0
1330308000,2.6,0.0,0.0
1330311600,1.3,0.0,0.0
1330315200,1.3,0.0,0.0
1330318800,0.0,0.0,0.0
1330322400,0.0,0.0,0.0
1330326000,2.1,0.0,0.0
1330329600,4.1,0.0,0.0
1330333200,3.85,0.0,0.0
1330336800,3.1,0.0,0.0
1330340400,5.7,0.0,0.0
1330344000,6.2,0.0,0.0
1330347600,7.7,0.0,0.0
1330351200,9.8,0.0,0.0
1330354800,9.3,0.0,0.0
1330358400,8.8,0.0,0.0
1330362000,9.3,0.0,0.0
1330365600,9.3,0.0,0.0
1330369200,9.3,0.0,0.0
1330372800,10.8,0.0,0.0
1330376400,10.05,0.0,0.0
1330380000,9.8,0.0,0.0
1330383600,9.3,0.0,0.0
1330387200,8.0,0.0,0.0
1330390800,3.6,0.0,0.0
1330394400,3.6,0.0,0.0
1330398000,4.1,0.0,0.0
1330401600,3.35,0.0,0.0
1330405200,8.75,0.0,0.0
1330408800,8.5,0.0,0.0
1330412400,10.3,0.0,0.0
1330416000,10.3,0.0,0.0
1330419600,9.55,0.0,0.0
1330423200,8.8,0.0,0.0
1330426800,7.7,0.0,0.0
1330430400,7.2,0.0,0.0
1330434000,7.2,0.0,0.0
1330437600,7.7,0.0,0.0
1330441200,7.45,0.0,0.0
1330444800,6.7,0.0,0.0
1330448400,8.2,0.0,0.0
1330452000,7.2,0.0,0.0
1330455600,5.7,0.0,0.0
1330459200,4.1,0.0,0.0
1330462800,3.85,0.0,0.0
1330466400,4.1,0.0,0.0
1330470000,4.1,0.0,0.0
1330473600,3.1,0.0,0.0
1330477200,3.6,0.0,0.0
1330480800,2.6,0.0,0.0
1330484400,2.05,0.0,0.0
1330488000,0.75,0.0,0.0
1330491600,3.1,0.0,0.0
1330495200,2.85,0.0,0.0
1330498800,3.1,0.0,0.0
1330502400,2.6,0.0,0.0
1330506000,2.85,0.0,0.0
1330509600,3.6,0.0,0.0
1330513200,4.1,0.0,0.0
1330516800,3.1,0.0,0.0
1330520400,2.6,0.0,0.0
1330524000,3.35,0.0,0.0
1330527600,3.85,0.0,0.0
1330531200,3.6,0.3,0.0
1330534800,5.1,2.0,0.0
1330538400,5.4,2.15,0.0
1330542000,5.7,1.5,0.0
1330545600,5.16666666667,1.36666666667,0.0
1330549200,6.7,3.7,0.0
1330552800,6.7,0.3,0.0
1330556400,7.45,0.0,0.0
1330560000,7.45,4.1,0.0
1330563600,6.7,0.0,0.0
1330567200,9.3,0.0,0.0
1330570800,7.2,0.4,0.0
1330574400,3.35,6.95,0.0
1330578000,6.2,2.0,0.0
1330581600,5.4,2.2,0.0
1330585200,4.6,0.0,0.0
1330588800,6.2,0.5,0.0
1330592400,4.9,0.4,0.0
1330596000,5.1,0.0,0.0
1330599600,5.1,0.0,0.0
1330603200,4.6,0.4,0.0
1330606800,4.6,0.0,0.0
1330610400,5.7,0.0,0.0
1330614000,4.9,0.0,0.0
1330617600,4.1,0.0,0.0
1330621200,3.1,0.0,0.0
1330624800,3.1,0.0,0.0
1330628400,2.85,0.0,0.0
1330632000,4.1,0.0,0.0
1330635600,4.76666666667,0.0,0.0
1330639200,4.1,0.0,0.0
1330642800,6.2,0.0,0.0
1330646400,6.45,0.0,0.0
1330650000,7.2,0.0,0.0
1330653600,4.1,0.0,0.0
1330657200,3.85,0.0,0.0
1330660800,2.05,1.4,0.0
1330664400,4.1,0.0,0.0
1330668000,3.6,0.0,0.0
1330671600,4.1,0.0,0.0
1330675200,3.6,0.0,0.0
1330678800,4.1,0.0,0.0
1330682400,3.1,0.0,0.0
1330686000,3.6,0.0,0.0
1330689600,3.6,0.0,0.0
1330693200,2.6,0.0,0.0
1330696800,3.6,0.0,0.0
1330700400,3.76666666667,0.0,0.0
1330704000,3.1,0.0,0.0
1330707600,5.1,0.0,0.0
1330711200,5.1,0.0,0.0
1330714800,6.2,0.0,0.0
1330718400,4.6,0.0,0.0
1330722000,5.83333333333,0.0,0.0
1330725600,5.7,0.0,0.0
1330729200,7.7,0.0,0.0
1330732800,8.43333333333,0.0,0.0
1330736400,7.7,0.0,0.0
1330740000,9.8,0.8,0.0
1330743600,8.23333333333,1.03333333333,0.0
1330747200,4.13333333333,1.76666666667,0.0
1330750800,6.7,1.15,0.0
1330754400,5.95,3.05,0.0
1330758000,6.2,0.5,0.0
1330761600,4.6,0.3,0.0
1330765200,2.73333333333,0.366666666667,0.0
1330768800,2.6,0.0,0.0
1330772400,3.35,0.0,0.0
1330776000,2.93333333333,0.333333333333,0.0
1330779600,4.1,0.0,0.0
1330783200,2.725,0.225,0.0
1330786800,3.0,0.3,0.0
1330790400,4.93333333333,0.0,0.0
1330794000,6.2,0.0,0.0
1330797600,6.95,0.25,0.0
1330801200,9.3,0.0,0.0
1330804800,10.3,0.0,0.0
1330808400,9.8,0.0,0.0
1330812000,7.2,0.0,0.0
1330815600,5.7,0.0,0.0
1330819200,4.65,0.0,0.0
1330822800,6.2,0.0,0.0
1330826400,7.7,0.0,0.0
1330830000,9.0,0.0,0.0
1330833600,3.35,1.8,0.0
1330837200,7.2,0.0,0.0
1330840800,6.95,0.0,0.0
1330844400,5.7,0.0,0.0
1330848000,7.2,0.0,0.0
1330851600,5.9,0.0,0.0
1330855200,3.6,0.0,0.0
1330858800,3.6,0.0,0.0
1330862400,2.85,0.25,0.0
1330866000,3.6,0.0,0.0
1330869600,4.6,0.0,0.0
1330873200,4.6,0.0,0.0
1330876800,4.6,0.0,0.0
1330880400,4.6,0.0,0.0
1330884000,5.4,0.0,0.0
1330887600,4.6,0.0,0.0
1330891200,7.2,0.0,0.0
1330894800,6.95,0.0,0.0
1330898400,7.7,0.0,0.0
1330902000,5.7,0.0,0.0
1330905600,5.95,0.0,0.0
1330909200,8.2,0.0,0.0
1330912800,7.2,0.0,0.0
1330916400,6.15,0.0,0.0
1330920000,3.85,0.0,0.0
1330923600,7.2,0.0,0.0
1330927200,6.7,0.0,0.0
1330930800,6.2,0.0,0.0
1330934400,6.7,0.0,0.0
1330938000,7.2,0.0,0.0
1330941600,6.2,0.0,0.0
1330945200,7.7,0.0,0.0
1330948800,6.95,0.0,0.0
1330952400,6.7,0.0,0.0
1330956000,6.2,0.0,0.0
1330959600,5.95,0.0,0.0
1330963200,5.7,0.0,0.0
1330966800,6.7,0.0,0.0
1330970400,6.95,0.0,0.0
1330974000,7.7,0.0,0.0
1330977600,8.8,0.0,0.0
1330981200,9.0,0.0,0.0
1330984800,8.2,0.0,0.0
1330988400,9.3,0.0,0.0
1330992000,8.75,0.0,0.0
1330995600,9.3,0.0,0.0
1330999200,10.3,0.0,0.0
1331002800,10.05,0.0,0.0
1331006400,5.4,0.0,0.0
1331010000,8.8,0.0,0.0
1331013600,10.0,0.0,0.0
1331017200,8.8,0.0,0.0
1331020800,7.2,0.0,0.0
1331024400,6.95,0.0,0.0
1331028000,7.2,0.0,0.0
1331031600,6.2,0.0,0.0
1331035200,6.2,0.0,0.0
1331038800,7.2,0.0,0.0
1331042400,3.6,0.0,0.0
1331046000,3.35,0.0,0.0
1331049600,4.6,0.0,0.0
1331053200,4.1,0.0,0.0
1331056800,4.35,0.0,0.0
1331060400,2.6,0.0,0.0
1331064000,6.7,0.0,0.0
1331067600,6.95,0.0,0.0
1331071200,6.7,0.0,0.0
1331074800,7.7,0.0,0.0
1331078400,7.2,0.0,0.0
1331082000,5.7,0.0,0.0
1331085600,5.7,0.0,0.0
1331089200,6.45,0.0,0.0
1331092800,3.1,0.0,0.0
1331096400,6.2,0.0,0.0
1331100000,5.95,0.0,0.0
1331103600,8.2,0.0,0.0
1331107200,7.2,0.0,0.0
1331110800,6.7,0.0,0.0
1331114400,4.6,0.0,0.0
1331118000,6.7,0.0,0.0
1331121600,6.45,0.0,0.0
1331125200,5.1,0.0,0.0
1331128800,5.7,0.0,0.0
1331132400,5.15,0.0,0.0
1331136000,3.6,0.0,0.0
1331139600,6.7,0.0,0.0
1331143200,6.7,0.0,0.0
1331146800,7.2,0.0,0.0
1331150400,6.2,0.0,0.0
1331154000,7.2,0.0,0.0
1331157600,8.2,0.0,0.0
1331161200,6.2,0.0,0.0
1331164800,6.45,0.0,0.0
1331168400,7.2,0.0,0.0
1331172000,6.2,0.0,0.0
1331175600,6.7,0.0,0.0
1331179200,2.55,0.0,0.0
1331182800,5.7,0.0,0.0
1331186400,5.4,0.0,0.0
1331190000,5.1,0.0,0.0
1331193600,7.2,0.0,0.0
1331197200,6.15,0.0,0.0
1331200800,7.2,0.0,0.0
1331204400,7.7,0.0,0.0
1331208000,8.25,0.0,0.0
1331211600,7.2,0.0,0.0
1331215200,5.7,0.0,0.0
1331218800,5.7,0.0,0.0
1331222400,7.7,0.0,0.0
1331226000,8.2,0.0,0.0
1331229600,9.0,0.0,0.0
1331233200,11.3,0.0,0.0
1331236800,10.3,0.0,0.0
